1,1,2,0.9413528442382812,917,442,992,512
2,1,2,0.8911285400390625,917,441,992,510
3,1,2,0.9383121132850647,918,439,993,509
4,1,2,0.9846152663230896,919,440,994,510
5,1,2,0.9734399318695068,920,440,995,510
6,1,2,0.9410969614982605,920,440,994,510
7,1,2,0.9895468354225159,922,443,996,512
8,1,2,0.9902632236480713,923,444,997,514
9,1,2,0.9960829019546509,922,444,999,515
10,1,2,0.9942465424537659,922,447,1000,517
11,4,9,0.8346054553985596,1121,387,1241,484
11,1,2,0.9951536655426025,922,449,1000,519
12,4,9,0.8346054553985596,1116,383,1242,485
12,1,2,0.994807779788971,923,450,1002,520
13,1,2,0.9898401498794556,926,450,1004,519
14,1,2,0.9941746592521667,926,451,1005,520
15,1,2,0.9966901540756226,927,452,1007,521
16,1,2,0.997239351272583,928,452,1008,521
17,1,2,0.9880709648132324,930,451,1011,520
18,1,2,0.9969214797019958,932,451,1013,519
19,1,2,0.9985798597335815,935,450,1016,519
20,1,2,0.9977346658706665,936,450,1018,519
21,7,1,0.5084875822067261,1149,372,1315,495
21,1,2,0.998376727104187,938,450,1020,520
22,7,1,0.5084875822067261,1133,361,1328,504
22,1,2,0.9977343082427979,940,449,1023,520
23,7,1,0.33076387643814087,1143,373,1328,495
23,1,2,0.9976564645767212,942,450,1026,521
24,7,1,0.39277371764183044,1162,371,1348,490
24,1,2,0.9932340979576111,943,450,1028,522
25,7,1,0.3775527775287628,1171,374,1352,488
25,1,2,0.9959484934806824,945,451,1031,525
26,7,1,0.3775527775287628,1177,373,1361,488
26,1,2,0.9959607720375061,945,452,1033,527
27,7,1,0.772502601146698,1191,378,1378,500
27,1,2,0.9935577511787415,947,452,1037,528
28,7,1,0.5756197571754456,1203,373,1390,500
28,1,2,0.991177499294281,948,450,1040,527
29,7,1,0.6867070198059082,1212,367,1400,497
29,1,2,0.9843115210533142,949,448,1042,526
30,7,1,0.444200724363327,1232,362,1415,495
30,1,2,0.9883997440338135,950,447,1043,526
31,7,1,0.41416028141975403,1238,363,1421,497
31,1,2,0.9703130722045898,949,445,1044,524
32,7,1,0.41416028141975403,1247,362,1432,497
32,1,2,0.9859008193016052,952,446,1046,526
33,1,2,0.9863864183425903,954,445,1049,526
34,1,2,0.9861462712287903,957,448,1054,527
35,7,1,0.5113303065299988,1275,360,1477,503
35,1,2,0.9844218492507935,957,448,1056,528
36,7,1,0.6071746349334717,1289,359,1497,505
36,1,2,0.98044753074646,957,449,1059,529
37,7,1,0.4521852433681488,1295,359,1505,508
37,1,2,0.9951187372207642,958,450,1061,529
38,7,1,0.44553321599960327,1281,353,1516,514
38,1,2,0.9878190755844116,958,450,1064,530
39,7,1,0.5974814295768738,1280,350,1534,513
39,1,2,0.9931893348693848,959,449,1067,529
40,7,1,0.48682188987731934,1274,343,1554,515
40,1,2,0.9962484240531921,960,446,1069,526
41,7,1,0.6204646229743958,1288,337,1577,515
41,1,2,0.9887967109680176,960,445,1072,525
42,7,1,0.4196089804172516,1300,336,1602,514
42,1,2,0.9565421938896179,963,442,1077,523
43,9,2,0.7967539429664612,1181,425,1289,488
43,7,1,0.7591663002967834,1306,333,1622,516
43,1,2,0.9947571754455566,966,442,1080,522
44,9,2,0.9148365259170532,1208,431,1329,496
44,7,1,0.859981894493103,1324,330,1652,519
44,1,2,0.9931225180625916,968,441,1082,521
45,9,2,0.6351050734519958,1215,429,1339,495
45,7,1,0.6418103575706482,1343,330,1675,521
45,1,2,0.9872249960899353,970,442,1085,521
46,9,2,0.8316905498504639,1221,428,1348,495
46,7,1,0.5973583459854126,1365,329,1700,523
46,1,2,0.985779881477356,972,441,1087,522
47,9,2,0.914830207824707,1241,435,1368,502
47,7,1,0.6189178228378296,1382,326,1726,525
47,1,2,0.968498945236206,973,440,1089,522
48,9,2,0.8580745458602905,1256,433,1387,503
48,7,1,0.6530794501304626,1401,323,1756,527
48,1,2,0.9736309051513672,976,440,1092,523
49,9,2,0.6118271350860596,1264,433,1403,506
49,7,1,0.5585824251174927,1415,324,1780,532
49,1,2,0.9523367881774902,978,441,1096,525
50,9,2,0.9171307682991028,1284,433,1429,509
50,7,1,0.5375177264213562,1426,319,1805,530
50,1,2,0.9883394241333008,982,441,1100,525
51,9,2,0.9549563527107239,1301,432,1456,511
51,7,1,0.8858063220977783,1439,316,1830,534
51,1,2,0.9909013509750366,986,444,1105,528
52,9,2,0.9446067810058594,1330,431,1491,515
52,7,1,0.9302873015403748,1467,306,1870,535
52,1,2,0.9844924211502075,990,445,1111,530
53,9,2,0.8811480402946472,1357,430,1526,521
53,7,1,0.8241305351257324,1476,301,1882,542
53,1,2,0.9809993505477905,993,444,1117,531
54,9,2,0.9619345664978027,1378,430,1554,526
54,7,1,0.9650497436523438,1494,298,1903,542
54,1,2,0.9761928915977478,993,444,1122,532
55,9,2,0.9725507497787476,1408,432,1595,532
55,7,1,0.9650497436523438,1509,296,1923,543
55,1,2,0.9904155731201172,995,445,1126,534
56,9,2,0.9734659194946289,1441,434,1642,541
56,7,1,0.8081669211387634,1546,300,1953,540
56,1,2,0.9889782071113586,997,446,1134,534
57,9,2,0.9632277488708496,1479,437,1696,549
57,7,1,0.8081669211387634,1562,298,1974,541
57,1,2,0.9921869039535522,998,446,1138,535
58,9,2,0.9562349915504456,1515,439,1741,558
58,1,2,0.9946407079696655,1000,446,1141,535
59,9,2,0.9598561525344849,1561,443,1794,568
59,7,1,0.989453911781311,1579,288,1965,521
59,1,2,0.9762886762619019,1002,446,1145,535
60,9,2,0.9151175618171692,1615,440,1867,570
60,7,1,0.815697431564331,1604,296,1962,517
60,1,2,0.9739665985107422,1004,445,1148,536
61,9,2,0.939468502998352,1655,442,1912,580
61,7,1,0.7776818871498108,1626,298,1961,504
61,1,2,0.9696659445762634,1005,445,1151,536
62,9,2,0.9269686937332153,1695,448,1941,592
62,7,1,0.7776818871498108,1640,295,1978,504
62,1,2,0.8890304565429688,1009,443,1156,537
63,12,2,0.8352431654930115,1791,421,1910,605
63,9,2,0.9269686937332153,1727,450,1978,597
63,1,2,0.9735594987869263,1013,444,1164,539
64,12,2,0.8637799620628357,1818,405,1925,613
64,1,2,0.9693246483802795,1014,443,1166,539
65,12,2,0.8637799620628357,1823,404,1932,615
65,7,1,0.8868733048439026,1721,298,1980,519
65,1,2,0.9909231066703796,1016,444,1170,541
66,13,2,0.9753333330154419,1228,436,1363,493
66,7,1,0.8868733048439026,1735,296,1996,519
66,1,2,0.9465672969818115,1019,445,1177,544
67,13,2,0.9700447916984558,1249,436,1387,494
67,1,2,0.9838169813156128,1023,442,1184,545
68,13,2,0.9245999455451965,1263,437,1408,495
68,1,2,0.9664680361747742,1024,441,1191,546
69,13,2,0.9872932434082031,1282,434,1440,500
69,1,2,0.9433565139770508,1024,439,1194,546
70,13,2,0.9861674904823303,1298,435,1467,505
70,1,2,0.9754085540771484,1025,439,1198,547
71,13,2,0.9726393818855286,1312,434,1500,510
71,1,2,0.9229631423950195,1029,437,1205,548
72,13,2,0.94801926612854,1340,437,1534,513
72,1,2,0.9467967748641968,1032,438,1209,550
73,13,2,0.9842997789382935,1369,438,1570,518
73,1,2,0.9132961630821228,1037,439,1214,553
74,13,2,0.9452505707740784,1396,440,1610,526
74,1,2,0.9722184538841248,1041,440,1219,555
75,13,2,0.97438645362854,1434,444,1659,538
75,1,2,0.9902858138084412,1046,442,1226,558
